idSequence,vlMin,vlMax,vlMean,vlStd,vlNonZero,dtInit,dtEnd
2214,0.0,45.724124908447266,3.976106017654864,7.00143860184964,115396,2023-09-07 00:30:00,2023-09-07 10:00:00
2215,0.0,50.38999938964844,4.165553684657155,7.312997072051067,117270,2023-09-07 01:00:00,2023-09-07 10:30:00
2216,0.0,50.38999938964844,4.342205128526779,7.597953501957084,121686,2023-09-07 01:30:00,2023-09-07 11:00:00
2217,0.0,50.38999938964844,4.4606059214868905,7.796739231696351,127922,2023-09-07 02:00:00,2023-09-07 11:30:00
2218,0.0,50.38999938964844,4.607063365013624,7.966971560704529,132811,2023-09-07 02:30:00,2023-09-07 12:00:00
2219,0.0,50.38999938964844,4.792521285784577,8.10791341410769,136309,2023-09-07 03:00:00,2023-09-07 12:30:00
2220,0.0,50.38999938964844,4.965015915881481,8.179295166772828,137337,2023-09-07 03:30:00,2023-09-07 13:00:00
2221,0.0,50.38999938964844,5.113946772270683,8.237842465041409,138242,2023-09-07 04:00:00,2023-09-07 13:30:00
2222,0.0,50.38999938964844,5.173985576422264,8.2215608466992,141666,2023-09-07 04:30:00,2023-09-07 14:00:00
2223,0.0,50.38999938964844,5.189394357581398,8.175688996644936,145954,2023-09-07 05:00:00,2023-09-07 14:30:00
2224,0.0,50.38999938964844,5.198506755644329,8.12644741707166,149592,2023-09-07 05:30:00,2023-09-07 15:00:00
2225,0.0,50.38999938964844,5.21998805526435,8.078627281464003,152263,2023-09-07 06:00:00,2023-09-07 15:30:00
2226,0.0,50.38999938964844,5.252229179981042,8.039714625459467,153654,2023-09-07 06:30:00,2023-09-07 16:00:00
2227,0.0,50.38999938964844,5.279707287310566,7.996679297909876,154209,2023-09-07 07:00:00,2023-09-07 16:30:00
2228,0.0,50.38999938964844,5.2760427747825975,7.9552018636474875,154009,2023-09-07 07:30:00,2023-09-07 17:00:00
2229,0.0,50.38999938964844,5.267724888823974,7.91216481264827,153537,2023-09-07 08:00:00,2023-09-07 17:30:00
2230,0.0,50.38999938964844,5.211676850316546,7.831142636055253,155065,2023-09-07 08:30:00,2023-09-07 18:00:00
2231,0.0,50.38999938964844,5.152690865265623,7.724600120045211,156325,2023-09-07 09:00:00,2023-09-07 18:30:00
2232,0.0,50.38999938964844,5.06107643312421,7.548715576350421,157067,2023-09-07 09:30:00,2023-09-07 19:00:00
2233,0.0,50.38999938964844,4.91378473821782,7.273697193721886,157929,2023-09-07 10:00:00,2023-09-07 19:30:00
2234,0.0,50.38999938964844,4.751985919440689,6.950041818686966,158657,2023-09-07 10:30:00,2023-09-07 20:00:00
2235,0.0,50.38999938964844,4.566103016597153,6.605184676645345,161857,2023-09-07 11:00:00,2023-09-07 20:30:00
2236,0.0,50.18000030517578,4.385646829373309,6.269523783458615,165452,2023-09-07 11:30:00,2023-09-07 21:00:00
2237,0.0,50.18000030517578,4.266537732214509,6.005686624269344,166713,2023-09-07 12:00:00,2023-09-07 21:30:00
2238,0.0,50.18000030517578,4.138015642772985,5.714943638669061,168006,2023-09-07 12:30:00,2023-09-07 22:00:00
2239,0.0,50.18000030517578,3.9961403181094917,5.457308896560559,168960,2023-09-07 13:00:00,2023-09-07 22:30:00
2240,0.0,50.18000030517578,3.8778704512657396,5.316698730562088,171564,2023-09-07 13:30:00,2023-09-07 23:00:00
2241,0.0,55.189998626708984,3.6304662954104154,5.127078359032228,168296,2023-09-08 00:00:00,2023-09-08 09:30:00
2242,0.0,44.62999725341797,3.5308931355177897,5.032763074290927,167664,2023-09-08 00:30:00,2023-09-08 10:00:00
2243,0.0,44.62999725341797,3.3896793874221105,4.908108523588214,168343,2023-09-08 01:00:00,2023-09-08 10:30:00
2244,0.0,44.62999725341797,3.217377713972512,4.758924226247498,170340,2023-09-08 01:30:00,2023-09-08 11:00:00
2245,0.0,44.62999725341797,3.062246906939207,4.621604658656412,171613,2023-09-08 02:00:00,2023-09-08 11:30:00
2246,0.0,36.30188751220703,2.9709760023981753,4.49192734285578,171308,2023-09-08 02:30:00,2023-09-08 12:00:00
2247,0.0,32.379486083984375,2.9177435705185517,4.40763608464226,168836,2023-09-08 03:00:00,2023-09-08 12:30:00
2248,0.0,30.529998779296875,2.863663023278246,4.332109376365,166463,2023-09-08 03:30:00,2023-09-08 13:00:00
2249,0.0,30.529998779296875,2.775530713618692,4.264717792906661,166369,2023-09-08 04:00:00,2023-09-08 13:30:00
2250,0.0,30.529998779296875,2.6791857452894043,4.191209092014528,166575,2023-09-08 04:30:00,2023-09-08 14:00:00
2251,0.0,29.439998626708984,2.494567443237558,3.9487332446539716,168412,2023-09-08 05:00:00,2023-09-08 14:30:00
2252,0.0,29.28999900817871,2.3163848137115837,3.691839898588504,169839,2023-09-08 05:30:00,2023-09-08 15:00:00
2253,0.0,27.47301483154297,2.150338023633764,3.4275478991739794,170525,2023-09-08 06:00:00,2023-09-08 15:30:00
2254,0.0,27.459951400756836,2.0138142404383808,3.2103191579748125,170738,2023-09-08 06:30:00,2023-09-08 16:00:00
2255,0.0,26.352922439575195,1.8972249682248001,3.0135146260266885,170169,2023-09-08 07:00:00,2023-09-08 16:30:00
2256,0.0,24.779998779296875,1.8497712883695312,2.9387654777507586,166268,2023-09-08 07:30:00,2023-09-08 17:00:00
2257,0.0,24.779998779296875,1.811376969361376,2.890550326954183,162238,2023-09-08 08:00:00,2023-09-08 17:30:00
2258,0.0,26.28999900817871,1.7359508633443814,2.792464335042934,160530,2023-09-08 08:30:00,2023-09-08 18:00:00
2259,0.0,26.28999900817871,1.6423544126510365,2.66371269427254,159598,2023-09-08 09:00:00,2023-09-08 18:30:00
2260,0.0,26.28999900817871,1.5382638918292086,2.5157721473191264,159282,2023-09-08 09:30:00,2023-09-08 19:00:00
2261,0.0,26.28999900817871,1.4621062917108907,2.4181053109107995,158934,2023-09-08 10:00:00,2023-09-08 19:30:00
2262,0.0,26.28999900817871,1.4564234836176573,2.416330754272796,159095,2023-09-08 10:30:00,2023-09-08 20:00:00
2263,0.0,26.28999900817871,1.4349779734582764,2.3892103717874718,159904,2023-09-08 11:00:00,2023-09-08 20:30:00
2264,0.0,26.28999900817871,1.4304273319407734,2.373375721736637,159322,2023-09-08 11:30:00,2023-09-08 21:00:00
2265,0.0,26.28999900817871,1.4077756924269862,2.3426508500568564,159254,2023-09-08 12:00:00,2023-09-08 21:30:00
2266,0.0,26.391828536987305,1.3366685999153447,2.284858884450756,160912,2023-09-08 12:30:00,2023-09-08 22:00:00
2267,0.0,26.391828536987305,1.2614441616967487,2.216407513169658,162509,2023-09-08 13:00:00,2023-09-08 22:30:00
2268,0.0,26.391828536987305,1.188827885279542,2.147747460006031,162872,2023-09-08 13:30:00,2023-09-08 23:00:00
2269,0.0,35.98999786376953,1.0985505298742972,2.1860832379473787,150837,2023-09-09 00:00:00,2023-09-09 09:30:00
2270,0.0,35.98999786376953,1.0935478039124322,2.169085607782146,151621,2023-09-09 00:30:00,2023-09-09 10:00:00
2271,0.0,35.98999786376953,1.0611650579200793,2.1248657635012194,155467,2023-09-09 01:00:00,2023-09-09 10:30:00
2272,0.0,35.98999786376953,1.0243413935894683,2.0714574066163918,159163,2023-09-09 01:30:00,2023-09-09 11:00:00
2273,0.0,35.98999786376953,1.010603336500563,2.0537343946530853,160524,2023-09-09 02:00:00,2023-09-09 11:30:00
2274,0.0,35.98999786376953,1.0272595164212344,2.079631521403106,157218,2023-09-09 02:30:00,2023-09-09 12:00:00
2275,0.0,35.98999786376953,1.0512267356793972,2.1138563877997827,153641,2023-09-09 03:00:00,2023-09-09 12:30:00
2276,0.0,35.98999786376953,1.0697344556683825,2.139842671667023,150251,2023-09-09 03:30:00,2023-09-09 13:00:00
2277,0.0,35.98999786376953,1.0753518337831203,2.1512198614686726,148389,2023-09-09 04:00:00,2023-09-09 13:30:00
2278,0.0,35.98999786376953,1.0197956515807634,2.0326738453743687,149320,2023-09-09 04:30:00,2023-09-09 14:00:00
2279,0.0,35.98999786376953,0.9624710735483055,1.8756263876544381,149967,2023-09-09 05:00:00,2023-09-09 14:30:00
2280,0.0,35.98999786376953,0.9399212367823426,1.8446082602814229,151074,2023-09-09 05:30:00,2023-09-09 15:00:00
2281,0.0,26.314807891845703,0.9224216288181608,1.8166968424586178,151411,2023-09-09 06:00:00,2023-09-09 15:30:00
2282,0.0,26.314807891845703,0.9204478410735494,1.8110620966010003,149160,2023-09-09 06:30:00,2023-09-09 16:00:00
2283,0.0,26.314807891845703,0.9298345330377311,1.8252467419716458,144167,2023-09-09 07:00:00,2023-09-09 16:30:00
2284,0.0,26.314807891845703,0.9343668632586765,1.8320432163436267,138186,2023-09-09 07:30:00,2023-09-09 17:00:00
2285,0.0,26.314807891845703,0.9347904026509744,1.8249531373172387,132499,2023-09-09 08:00:00,2023-09-09 17:30:00
2286,0.0,21.335567474365234,0.924234356688617,1.784169858858161,128995,2023-09-09 08:30:00,2023-09-09 18:00:00
2287,0.0,21.335567474365234,0.9130576320901933,1.7641151629036451,127382,2023-09-09 09:00:00,2023-09-09 18:30:00
2288,0.0,21.335567474365234,0.8933918786681383,1.7134348325491195,125421,2023-09-09 09:30:00,2023-09-09 19:00:00
2289,0.0,21.335567474365234,0.8805881359699282,1.699301977216983,123737,2023-09-09 10:00:00,2023-09-09 19:30:00
2290,0.0,21.335567474365234,0.8665848185800971,1.6779393140482044,122452,2023-09-09 10:30:00,2023-09-09 20:00:00
2291,0.0,21.335567474365234,0.8449172461099571,1.6346586911238605,121232,2023-09-09 11:00:00,2023-09-09 20:30:00
2292,0.0,20.520000457763672,0.8291090689605204,1.5986599068000293,119764,2023-09-09 11:30:00,2023-09-09 21:00:00
2293,0.0,20.520000457763672,0.789750054508283,1.5063208541644453,120021,2023-09-09 12:00:00,2023-09-09 21:30:00
2294,0.0,20.520000457763672,0.7379107603654279,1.4122082104852145,121862,2023-09-09 12:30:00,2023-09-09 22:00:00
2295,0.0,20.520000457763672,0.6828496645368949,1.3117019348734027,124193,2023-09-09 13:00:00,2023-09-09 22:30:00
2296,0.0,20.520000457763672,0.6419849709647873,1.2441414886017748,125034,2023-09-09 13:30:00,2023-09-09 23:00:00
2297,0.0,13.044595718383789,0.28663934103252114,0.6266227657427444,15526,2023-09-11 00:00:00,2023-09-11 09:30:00
2298,0.0,18.261608123779297,0.2827454771573607,0.630991577971014,16057,2023-09-11 00:30:00,2023-09-11 10:00:00
2299,0.0,18.261608123779297,0.31862866882936625,0.7667989352235721,16920,2023-09-11 01:00:00,2023-09-11 10:30:00
2300,0.0,27.96863555908203,0.37231271308919006,1.144286020016859,18023,2023-09-11 01:30:00,2023-09-11 11:00:00
2301,0.0,27.96863555908203,0.42294987646920545,1.3030814040117489,19220,2023-09-11 02:00:00,2023-09-11 11:30:00
2302,0.0,33.11164474487305,0.6226832238323351,2.0810608215798676,20247,2023-09-11 02:30:00,2023-09-11 12:00:00
2303,0.0,54.02000045776367,0.8607204101821643,3.1760529571042673,20584,2023-09-11 03:00:00,2023-09-11 12:30:00
2304,0.0,54.02000045776367,1.1048409136507547,3.969929474142329,20616,2023-09-11 03:30:00,2023-09-11 13:00:00
2305,0.0,54.02000045776367,1.3669856053587166,4.443712378900563,21445,2023-09-11 04:00:00,2023-09-11 13:30:00
2306,0.0,54.02000045776367,1.6114952533184828,4.793531822656019,22517,2023-09-11 04:30:00,2023-09-11 14:00:00
2307,0.0,54.02000045776367,1.853916864776547,4.975056730798635,24528,2023-09-11 05:00:00,2023-09-11 14:30:00
2308,0.0,54.02000045776367,2.0395344310153742,5.067203895782853,26403,2023-09-11 05:30:00,2023-09-11 15:00:00
2309,0.0,54.02000045776367,2.2283261213124024,5.131213724618424,28242,2023-09-11 06:00:00,2023-09-11 15:30:00
2310,0.0,54.02000045776367,2.399704043335715,5.181880872770374,29985,2023-09-11 06:30:00,2023-09-11 16:00:00
2311,0.0,64.95999908447266,2.9324695170277852,6.049652311590994,31388,2023-09-11 07:00:00,2023-09-11 16:30:00
2312,0.0,64.95999908447266,3.129245012936587,6.181883650159203,32431,2023-09-11 07:30:00,2023-09-11 17:00:00
2313,0.0,64.95999908447266,3.75125299146237,6.931064127173671,33508,2023-09-11 08:00:00,2023-09-11 17:30:00
2314,0.0,64.95999908447266,4.296228657222713,7.50218944728141,34831,2023-09-11 08:30:00,2023-09-11 18:00:00
2315,0.0,64.95999908447266,4.698613380068443,7.853586598331266,36671,2023-09-11 09:00:00,2023-09-11 18:30:00
2316,0.0,64.95999908447266,5.013822312197227,8.097104698022203,38757,2023-09-11 09:30:00,2023-09-11 19:00:00
2317,0.0,64.95999908447266,5.267908636060605,8.229870492140607,41232,2023-09-11 10:00:00,2023-09-11 19:30:00
2318,0.0,64.95999908447266,5.473745931830542,8.322309565100625,43804,2023-09-11 10:30:00,2023-09-11 20:00:00
2319,0.0,64.95999908447266,5.6696649287853775,8.38373079126106,46128,2023-09-11 11:00:00,2023-09-11 20:30:00
2320,0.0,64.95999908447266,5.835564041992593,8.4013221082508,48544,2023-09-11 11:30:00,2023-09-11 21:00:00
2321,0.0,64.95999908447266,5.967994750329113,8.384084676060914,51128,2023-09-11 12:00:00,2023-09-11 21:30:00
2322,0.0,64.95999908447266,6.046628630313657,8.33421336974169,53934,2023-09-11 12:30:00,2023-09-11 22:00:00
2323,0.0,64.95999908447266,6.085709160088273,8.205481309667858,57335,2023-09-11 13:00:00,2023-09-11 22:30:00
2324,0.0,64.95999908447266,6.107373935195217,8.070039255771704,60929,2023-09-11 13:30:00,2023-09-11 23:00:00
2325,0.0,70.61000061035156,4.543535823050426,6.577194195961235,119719,2023-09-12 00:00:00,2023-09-12 09:30:00
2326,0.0,70.61000061035156,4.309372016874924,6.270917763878228,122248,2023-09-12 00:30:00,2023-09-12 10:00:00
2327,0.0,55.11000061035156,4.089423110547526,5.940529044354309,124511,2023-09-12 01:00:00,2023-09-12 10:30:00
2328,0.0,55.11000061035156,3.940683048810282,5.624606009305606,125478,2023-09-12 01:30:00,2023-09-12 11:00:00
2329,0.0,52.250301361083984,3.7985370071728473,5.3545645523815875,126537,2023-09-12 02:00:00,2023-09-12 11:30:00
2330,0.0,50.61265563964844,3.6573253243159405,5.092979832565418,127219,2023-09-12 02:30:00,2023-09-12 12:00:00
2331,0.0,49.52593231201172,3.5501670008251125,4.8630257032568736,125933,2023-09-12 03:00:00,2023-09-12 12:30:00
2332,0.0,46.20000076293945,3.4639332915823955,4.638375934804988,123168,2023-09-12 03:30:00,2023-09-12 13:00:00
2333,0.0,46.20000076293945,3.44150488179059,4.63106176634257,121203,2023-09-12 04:00:00,2023-09-12 13:30:00
2334,0.0,46.20000076293945,3.3377540427512065,4.550383769084765,121842,2023-09-12 04:30:00,2023-09-12 14:00:00
2335,0.0,46.20000076293945,3.2275316551367483,4.459542139407574,122274,2023-09-12 05:00:00,2023-09-12 14:30:00
2336,0.0,46.20000076293945,3.0856709463031673,4.246855784522694,121897,2023-09-12 05:30:00,2023-09-12 15:00:00
2337,0.0,46.20000076293945,2.9643269965736256,4.066140843429292,121820,2023-09-12 06:00:00,2023-09-12 15:30:00
2338,0.0,43.21999740600586,2.8592166656986535,3.91050485449532,121503,2023-09-12 06:30:00,2023-09-12 16:00:00
2339,0.0,43.21999740600586,2.7917907325412714,3.7903798667546744,120224,2023-09-12 07:00:00,2023-09-12 16:30:00
2340,0.0,43.21999740600586,2.7537191760168334,3.7136968926008485,118423,2023-09-12 07:30:00,2023-09-12 17:00:00
2341,0.0,43.21999740600586,2.683551759600543,3.635794086008689,116366,2023-09-12 08:00:00,2023-09-12 17:30:00
2342,0.0,43.21999740600586,2.6183275966063637,3.5712119107751925,115067,2023-09-12 08:30:00,2023-09-12 18:00:00
2343,0.0,43.21999740600586,2.513960646529594,3.4782291224065442,116591,2023-09-12 09:00:00,2023-09-12 18:30:00
2344,0.0,43.21999740600586,2.421175239407018,3.396155661186975,117507,2023-09-12 09:30:00,2023-09-12 19:00:00
2345,0.0,43.21999740600586,2.3121868425755268,3.2735936641154213,119870,2023-09-12 10:00:00,2023-09-12 19:30:00
2346,0.0,41.119998931884766,2.226537637023176,3.158669245764322,122445,2023-09-12 10:30:00,2023-09-12 20:00:00
2347,0.0,41.119998931884766,2.1703708013835414,3.1297779331523956,124351,2023-09-12 11:00:00,2023-09-12 20:30:00
2348,0.0,41.119998931884766,2.0600655453307364,3.042870490519909,127907,2023-09-12 11:30:00,2023-09-12 21:00:00
2349,0.0,41.119998931884766,1.9587914060077107,2.968574131947778,131593,2023-09-12 12:00:00,2023-09-12 21:30:00
2350,0.0,41.119998931884766,1.8841725075833176,2.917322052699039,134685,2023-09-12 12:30:00,2023-09-12 22:00:00
2351,0.0,56.029998779296875,1.8475178722062884,2.907279279269359,135760,2023-09-12 13:00:00,2023-09-12 22:30:00
2352,0.0,56.029998779296875,1.7945986517271206,2.8836858504315908,137499,2023-09-12 13:30:00,2023-09-12 23:00:00
2353,0.0,41.209999084472656,2.3303081171505524,3.498071069564049,168767,2023-09-13 00:00:00,2023-09-13 09:30:00
2354,0.0,41.209999084472656,2.3563078747472215,3.490973057683019,169458,2023-09-13 00:30:00,2023-09-13 10:00:00
2355,0.0,41.209999084472656,2.3646293026925287,3.463402089653546,170855,2023-09-13 01:00:00,2023-09-13 10:30:00
2356,0.0,41.209999084472656,2.388204676356069,3.474553550041669,171501,2023-09-13 01:30:00,2023-09-13 11:00:00
2357,0.0,41.209999084472656,2.3828622212441526,3.4505492919919947,173366,2023-09-13 02:00:00,2023-09-13 11:30:00
2358,0.0,41.209999084472656,2.382776050647816,3.449749048620536,174817,2023-09-13 02:30:00,2023-09-13 12:00:00
2359,0.0,45.89999771118164,2.4500182258624768,3.4898869942705377,172072,2023-09-13 03:00:00,2023-09-13 12:30:00
2360,0.0,45.89999771118164,2.519918723799764,3.5440594766418023,169033,2023-09-13 03:30:00,2023-09-13 13:00:00
2361,0.0,45.89999771118164,2.5427036386211856,3.547404548095485,167983,2023-09-13 04:00:00,2023-09-13 13:30:00
2362,0.0,45.89999771118164,2.556570436169066,3.541140948979332,166817,2023-09-13 04:30:00,2023-09-13 14:00:00
2363,0.0,45.89999771118164,2.5100665294681197,3.4736489789689013,167294,2023-09-13 05:00:00,2023-09-13 14:30:00
2364,0.0,45.89999771118164,2.432673029328912,3.3745798919900833,167449,2023-09-13 05:30:00,2023-09-13 15:00:00
2365,0.0,45.89999771118164,2.371033185720156,3.287308582415584,167094,2023-09-13 06:00:00,2023-09-13 15:30:00
2366,0.0,45.89999771118164,2.327589765478526,3.22838604748069,166063,2023-09-13 06:30:00,2023-09-13 16:00:00
2367,0.0,45.89999771118164,2.286323506256715,3.1766150157705093,164661,2023-09-13 07:00:00,2023-09-13 16:30:00
2368,0.0,45.89999771118164,2.271325371334988,3.166328656720656,162449,2023-09-13 07:30:00,2023-09-13 17:00:00
2369,0.0,45.89999771118164,2.2470407535196864,3.1410881596073974,160810,2023-09-13 08:00:00,2023-09-13 17:30:00
2370,0.0,45.89999771118164,2.2161629087253787,3.1113453002890146,159449,2023-09-13 08:30:00,2023-09-13 18:00:00
2371,0.0,45.89999771118164,2.166451905127732,3.073407816119215,160049,2023-09-13 09:00:00,2023-09-13 18:30:00
2372,0.0,45.89999771118164,2.109709444052808,3.0279926839477294,160789,2023-09-13 09:30:00,2023-09-13 19:00:00
2373,0.0,45.89999771118164,2.06731970361066,2.9967613867154297,160941,2023-09-13 10:00:00,2023-09-13 19:30:00
2374,0.0,45.89999771118164,2.013230633510314,2.955674920848101,161484,2023-09-13 10:30:00,2023-09-13 20:00:00
2375,0.0,45.89999771118164,1.960553797585621,2.920356687030994,162177,2023-09-13 11:00:00,2023-09-13 20:30:00
2376,0.0,45.89999771118164,1.8851394370533905,2.8336974617690722,163611,2023-09-13 11:30:00,2023-09-13 21:00:00
2377,0.0,45.89999771118164,1.8154202901484155,2.741577803273481,165022,2023-09-13 12:00:00,2023-09-13 21:30:00
2378,0.0,45.89999771118164,1.7603763190304678,2.6399289288559866,165859,2023-09-13 12:30:00,2023-09-13 22:00:00
2379,0.0,45.89999771118164,1.6758716491826025,2.541345253468691,167681,2023-09-13 13:00:00,2023-09-13 22:30:00
2380,0.0,38.36253356933594,1.5774173392793605,2.4215996099518633,170998,2023-09-13 13:30:00,2023-09-13 23:00:00
2381,0.0,62.54999923706055,3.2548042486906557,6.401535013133539,51749,2023-09-18 00:00:00,2023-09-18 09:30:00
2382,0.0,62.54999923706055,3.3016637400272986,6.367369147610576,55453,2023-09-18 00:30:00,2023-09-18 10:00:00
2383,0.0,62.54999923706055,3.34333229918995,6.334431039825507,59500,2023-09-18 01:00:00,2023-09-18 10:30:00
2384,0.0,62.54999923706055,3.315282655090531,6.1842300487950945,63778,2023-09-18 01:30:00,2023-09-18 11:00:00
2385,0.0,62.54999923706055,3.442102174041134,6.148379865273831,67770,2023-09-18 02:00:00,2023-09-18 11:30:00
2386,0.0,62.54999923706055,3.5523049431340836,6.134530499931994,71167,2023-09-18 02:30:00,2023-09-18 12:00:00
2387,0.0,62.54999923706055,3.711322156848042,6.196690493580772,73524,2023-09-18 03:00:00,2023-09-18 12:30:00
2388,0.0,62.54999923706055,3.9041904982832922,6.280700958729277,75276,2023-09-18 03:30:00,2023-09-18 13:00:00
2389,0.0,62.54999923706055,4.013068882353146,6.292255505996295,77785,2023-09-18 04:00:00,2023-09-18 13:30:00
2390,0.0,62.54999923706055,4.068315762420398,6.2713432664844015,80608,2023-09-18 04:30:00,2023-09-18 14:00:00
2391,0.0,56.19999694824219,4.0720885535539075,6.18019480916488,83907,2023-09-18 05:00:00,2023-09-18 14:30:00
2392,0.0,56.19999694824219,4.110701299565295,6.127559073361143,87734,2023-09-18 05:30:00,2023-09-18 15:00:00
2393,0.0,56.19999694824219,4.144507875628241,6.070163470197806,91344,2023-09-18 06:00:00,2023-09-18 15:30:00
2394,0.0,56.19999694824219,4.177178740003156,6.037606484944486,93256,2023-09-18 06:30:00,2023-09-18 16:00:00
2395,0.0,56.19999694824219,4.215580758487434,6.0154529826956304,94822,2023-09-18 07:00:00,2023-09-18 16:30:00
2396,0.0,56.19999694824219,4.162330931663824,5.8994386889918005,95717,2023-09-18 07:30:00,2023-09-18 17:00:00
2397,0.0,53.38999938964844,4.130341082787617,5.785805257725792,97272,2023-09-18 08:00:00,2023-09-18 17:30:00
2398,0.0,53.38999938964844,4.109092735524906,5.699992294533437,98266,2023-09-18 08:30:00,2023-09-18 18:00:00
2399,0.0,53.38999938964844,4.053022101664327,5.598552184497554,100032,2023-09-18 09:00:00,2023-09-18 18:30:00
2400,0.0,53.38999938964844,3.9632819533795463,5.4931748019399,102127,2023-09-18 09:30:00,2023-09-18 19:00:00
2401,0.0,53.38999938964844,3.8608128069270644,5.379937941686909,104638,2023-09-18 10:00:00,2023-09-18 19:30:00
2402,0.0,53.38999938964844,3.7576011164144045,5.271666025723637,107139,2023-09-18 10:30:00,2023-09-18 20:00:00
2403,0.0,53.38999938964844,3.6947403273710755,5.187166178134229,107249,2023-09-18 11:00:00,2023-09-18 20:30:00
2404,0.0,53.38999938964844,3.643382998763755,5.110485469621567,107110,2023-09-18 11:30:00,2023-09-18 21:00:00
2405,0.0,53.38999938964844,3.4244942208597915,4.934054160531017,109416,2023-09-18 12:00:00,2023-09-18 21:30:00
2406,0.0,53.38999938964844,3.224090374979557,4.764088942791538,111916,2023-09-18 12:30:00,2023-09-18 22:00:00
2407,0.0,53.38999938964844,2.9976487960012554,4.532896602671409,115277,2023-09-18 13:00:00,2023-09-18 22:30:00
2408,0.0,50.02776336669922,2.7765064157848216,4.288088946796131,118602,2023-09-18 13:30:00,2023-09-18 23:00:00
2409,0.0,60.32999801635742,2.2120329043188693,5.360303202278875,79287,2023-09-19 00:00:00,2023-09-19 09:30:00
2410,0.0,60.32999801635742,2.0931353656781413,5.022211545085928,81877,2023-09-19 00:30:00,2023-09-19 10:00:00
2411,0.0,56.34000015258789,1.984055456130289,4.67133647387905,84510,2023-09-19 01:00:00,2023-09-19 10:30:00
2412,0.0,56.34000015258789,1.8784688171941788,4.374867685486314,87395,2023-09-19 01:30:00,2023-09-19 11:00:00
2413,0.0,52.50702667236328,1.7835572879167154,4.080961258757858,89795,2023-09-19 02:00:00,2023-09-19 11:30:00
2414,0.0,51.20402908325195,1.8185611017255898,4.007696776948097,87891,2023-09-19 02:30:00,2023-09-19 12:00:00
2415,0.0,50.96999740600586,1.8546303283276617,3.9384292864297454,86169,2023-09-19 03:00:00,2023-09-19 12:30:00
2416,0.0,50.96999740600586,1.8442705371251225,3.8159824951450263,86273,2023-09-19 03:30:00,2023-09-19 13:00:00
2417,0.0,50.96999740600586,1.8381460851918454,3.808431926774451,87230,2023-09-19 04:00:00,2023-09-19 13:30:00
2418,0.0,50.96999740600586,1.838900023294665,3.8387223257102883,89006,2023-09-19 04:30:00,2023-09-19 14:00:00
2419,0.0,50.96999740600586,1.768228546620181,3.7049189417172688,90905,2023-09-19 05:00:00,2023-09-19 14:30:00
2420,0.0,50.96999740600586,1.699011972523956,3.5745075314809656,92630,2023-09-19 05:30:00,2023-09-19 15:00:00
2421,0.0,50.96999740600586,1.657487107988235,3.488298151767039,92952,2023-09-19 06:00:00,2023-09-19 15:30:00
2422,0.0,50.96999740600586,1.6225052931858164,3.4259102458809467,92730,2023-09-19 06:30:00,2023-09-19 16:00:00
2423,0.0,50.96999740600586,1.6182480614431836,3.429495846432562,92034,2023-09-19 07:00:00,2023-09-19 16:30:00
2424,0.0,50.96999740600586,1.6161539911187162,3.431088980607534,92018,2023-09-19 07:30:00,2023-09-19 17:00:00
2425,0.0,50.96999740600586,1.6307286306667843,3.4551020406730597,90810,2023-09-19 08:00:00,2023-09-19 17:30:00
2426,0.0,50.96999740600586,1.620670037425528,3.4417256050252254,90970,2023-09-19 08:30:00,2023-09-19 18:00:00
2427,0.0,50.96999740600586,1.6086221263141889,3.416125177167011,91713,2023-09-19 09:00:00,2023-09-19 18:30:00
2428,0.0,50.96999740600586,1.5853830299722917,3.3841183221262945,93075,2023-09-19 09:30:00,2023-09-19 19:00:00
2429,0.0,50.96999740600586,1.5608955751005493,3.3437528992350347,93967,2023-09-19 10:00:00,2023-09-19 19:30:00
2430,0.0,50.96999740600586,1.5552744094170727,3.3087246976747013,94891,2023-09-19 10:30:00,2023-09-19 20:00:00
2431,0.0,50.96999740600586,1.5518005022040766,3.2971920845213996,95877,2023-09-19 11:00:00,2023-09-19 20:30:00
2432,0.0,50.96999740600586,1.5475094708560144,3.3082038464849446,97172,2023-09-19 11:30:00,2023-09-19 21:00:00
2433,0.0,50.96999740600586,1.5339623497161645,3.3045052615333663,98957,2023-09-19 12:00:00,2023-09-19 21:30:00
2434,0.0,50.96999740600586,1.458302586706974,3.1386635100285236,102335,2023-09-19 12:30:00,2023-09-19 22:00:00
2435,0.0,47.47953796386719,1.3803002914407483,2.9605165578464265,105811,2023-09-19 13:00:00,2023-09-19 22:30:00
2436,0.0,46.21733856201172,1.3426023908898037,2.8513521892868483,106814,2023-09-19 13:30:00,2023-09-19 23:00:00
2437,0.0,29.010000228881836,0.7783013350512514,1.5819522625639764,71138,2023-09-20 00:00:00,2023-09-20 09:30:00
2438,0.0,29.010000228881836,0.7413536065587092,1.5115046116612838,71135,2023-09-20 00:30:00,2023-09-20 10:00:00
2439,0.0,29.010000228881836,0.710479764928138,1.4486610324075655,71035,2023-09-20 01:00:00,2023-09-20 10:30:00
2440,0.0,23.73423194885254,0.6791771338206076,1.3774045014473777,70825,2023-09-20 01:30:00,2023-09-20 11:00:00
2441,0.0,20.419984817504883,0.665708668224319,1.3566039200717486,69889,2023-09-20 02:00:00,2023-09-20 11:30:00
